1,the family cell,la cellule familiale,a relative / a parent,un parent (sens large) / père ou mère,1,0,1,1,1,1,1
516,0,0,NULL,NULL,412,49,1,2,6,19,6
517,0,0,NULL,NULL,413,50,1,2,6,19,6
518,0,0,NULL,NULL,414,50,1,2,6,19,6
519,0,0,NULL,NULL,415,50,1,2,6,19,6
520,0,0,NULL,NULL,416,50,1,2,6,19,6
521,0,0,0,0,417,51,1,2,6,19,7
522,0,0,NULL,NULL,418,51,1,2,6,19,7
523,0,0,NULL,NULL,419,51,1,2,6,19,7
524,0,0,0,0,420,51,1,2,6,19,7
525,0,0,NULL,NULL,421,51,1,2,6,19,7
526,0,0,0,0,422,52,1,2,6,19,7
527,0,0,NULL,NULL,423,52,1,2,6,19,7
528,0,0,NULL,NULL,424,52,1,2,6,19,7
529,0,0,0,0,425,52,1,2,6,19,7
530,0,0,NULL,NULL,426,52,1,2,6,19,7
531,0,0,NULL,NULL,427,52,1,2,6,19,7
532,0,0,NULL,NULL,428,52,1,2,6,19,7
533,0,0,NULL,NULL,429,52,1,2,6,19,7
534,0,0,NULL,NULL,430,53,1,2,6,19,7
535,0,0,NULL,NULL,431,53,1,2,6,19,7
536,0,0,NULL,NULL,432,53,1,2,6,19,7
537,0,0,NULL,NULL,433,53,1,2,6,19,7
538,0,0,0,0,434,53,1,2,6,19,7
539,0,0,NULL,NULL,435,53,1,2,6,19,7
540,0,0,NULL,NULL,436,53,1,2,6,19,7
541,0,0,NULL,NULL,437,53,1,2,6,19,7
542,0,0,NULL,NULL,438,53,1,2,6,19,7
543,0,0,0,_,439,53,1,2,6,19,7
544,0,0,0,_,440,53,1,2,6,19,7
545,0,0,NULL,NULL,441,53,1,2,6,19,7
546,0,0,NULL,NULL,442,54,1,2,7,20,8
547,0,0,NULL,NULL,443,54,1,2,7,20,8
548,0,0,NULL,NULL,444,54,1,2,7,20,8
549,0,0,NULL,NULL,445,54,1,2,7,20,8
550,0,0,NULL,NULL,446,54,1,2,7,20,8
551,0,0,NULL,NULL,447,55,1,2,7,20,8
552,0,0,0,0,448,55,1,2,7,20,8
553,0,0,NULL,NULL,449,55,1,2,7,20,8
554,0,0,0,0,450,55,1,2,7,20,8
555,0,0,NULL,NULL,451,55,1,2,7,20,8
556,0,0,NULL,NULL,452,55,1,2,7,20,8
557,0,0,0,0,453,55,1,2,7,20,8
558,0,0,NULL,NULL,454,55,1,2,7,20,8
559,0,0,NULL,NULL,455,55,1,2,7,20,8
560,0,0,0,_,456,56,1,2,7,20,8
561,0,0,NULL,NULL,457,56,1,2,7,20,8
562,0,0,NULL,NULL,458,56,1,2,7,20,8
563,0,0,NULL,NULL,459,56,1,2,7,20,8
564,0,0,NULL,NULL,460,56,1,2,7,20,8
565,0,0,NULL,NULL,461,56,1,2,7,20,8
566,0,0,NULL,NULL,462,57,1,2,7,20,9
567,0,0,NULL,NULL,463,57,1,2,7,20,9
568,0,0,0,0,464,57,1,2,7,20,9
569,0,0,NULL,NULL,465,57,1,2,7,20,9
570,0,0,NULL,NULL,466,57,1,2,7,20,9
571,0,0,NULL,NULL,467,57,1,2,7,20,9
572,0,0,NULL,NULL,467,57,1,2,7,20,9
573,0,0,NULL,NULL,467,57,1,2,7,20,9
574,0,0,NULL,NULL,467,57,1,2,7,20,9
575,0,0,NULL,NULL,468,57,1,2,7,20,9
576,0,0,NULL,NULL,468,57,1,2,7,20,9
577,0,0,NULL,NULL,469,57,1,2,7,20,9
578,0,0,NULL,NULL,470,57,1,2,7,20,9
579,0,0,NULL,NULL,471,57,1,2,7,20,9
580,0,0,0,_,472,57,1,2,7,20,9
581,0,0,NULL,NULL,473,57,1,2,7,20,9
582,0,0,NULL,NULL,474,58,1,2,7,20,9
583,0,0,NULL,NULL,475,58,1,2,7,20,9
584,0,0,NULL,NULL,476,58,1,2,7,20,9
585,0,0,NULL,NULL,477,58,1,2,7,20,9
586,0,0,NULL,NULL,478,58,1,2,7,20,9
587,0,0,NULL,NULL,479,58,1,2,7,20,9
588,0,0,NULL,NULL,480,58,1,2,7,20,9
589,0,0,NULL,NULL,481,58,1,2,7,20,9
590,0,0,0,_,482,58,1,2,7,20,9
591,0,0,NULL,NULL,483,58,1,2,7,20,9
592,0,0,NULL,NULL,484,58,1,2,7,20,9
593,0,0,NULL,NULL,485,58,1,2,7,20,9
594,0,0,NULL,NULL,486,58,1,2,7,20,9
595,0,0,NULL,NULL,487,58,1,2,7,20,9
596,0,0,0,_,488,58,1,2,7,20,9
597,0,0,NULL,NULL,489,58,1,2,7,20,9
598,0,0,NULL,NULL,490,59,1,2,7,20,9
599,0,0,NULL,NULL,491,59,1,2,7,20,9
600,0,0,NULL,NULL,492,59,1,2,7,20,9
601,0,0,NULL,NULL,493,59,1,2,7,20,9
602,0,0,NULL,NULL,494,59,1,2,7,20,9
603,0,0,NULL,NULL,495,59,1,2,7,20,9
604,0,0,0,0,496,59,1,2,7,20,9
605,0,0,NULL,NULL,497,59,1,2,7,20,9
606,0,0,NULL,NULL,498,59,1,2,7,20,9
607,0,0,NULL,NULL,499,59,1,2,7,20,9
608,0,0,0,0,500,60,1,2,7,21,0
609,0,0,0,0,501,60,1,2,7,21,0
610,0,0,NULL,NULL,502,60,1,2,7,21,0
611,0,0,NULL,NULL,503,60,1,2,7,21,0
612,0,0,NULL,NULL,503,60,1,2,7,21,0
613,0,0,NULL,NULL,504,60,1,2,7,21,0
614,0,0,0,_,504,60,1,2,7,21,0
615,0,0,NULL,NULL,504,60,1,2,7,21,0
616,0,0,NULL,NULL,505,60,1,2,7,21,0
617,0,0,0,0,506,60,1,2,7,21,0
618,0,0,NULL,NULL,507,60,1,2,7,21,0
619,0,0,0,0,508,60,1,2,7,21,0
620,0,0,NULL,NULL,509,60,1,2,7,21,0
621,0,0,0,_,510,60,1,2,7,21,0
622,0,0,0,0,511,60,1,2,7,21,0
623,0,0,NULL,NULL,512,60,1,2,7,21,0
624,0,0,NULL,NULL,513,60,1,2,7,21,0
625,0,0,NULL,NULL,513,60,1,2,7,21,0
626,0,0,NULL,NULL,514,61,1,2,7,21,0
627,0,0,NULL,NULL,515,61,1,2,7,21,0
628,0,0,NULL,NULL,516,61,1,2,7,21,0
629,0,0,0,_,517,61,1,2,7,21,0
630,0,0,NULL,NULL,518,61,1,2,7,21,0
631,0,0,NULL,NULL,519,61,1,2,7,21,0
632,0,0,NULL,NULL,520,61,1,2,7,21,0
633,0,0,NULL,NULL,521,61,1,2,7,21,0
634,0,0,NULL,NULL,522,61,1,2,7,21,0
635,0,0,NULL,NULL,523,61,1,2,7,21,0
636,0,0,0,0,524,61,1,2,7,21,0
637,0,0,0,0,525,62,1,2,7,22,0
638,0,0,NULL,NULL,525,62,1,2,7,22,0
639,0,0,NULL,NULL,525,62,1,2,7,22,0
640,0,0,NULL,NULL,525,62,1,2,7,22,0
641,0,0,NULL,NULL,525,62,1,2,7,22,0
642,0,0,0,0,526,62,1,2,7,22,0
643,0,0,NULL,NULL,527,62,1,2,7,22,0
644,0,0,NULL,NULL,527,62,1,2,7,22,0
645,0,0,NULL,NULL,528,62,1,2,7,22,0
646,0,0,0,0,529,62,1,2,7,22,0
647,0,0,NULL,NULL,530,63,1,2,7,22,0
648,0,0,NULL,NULL,531,63,1,2,7,22,0
649,0,0,NULL,NULL,532,63,1,2,7,22,0
650,0,0,NULL,NULL,533,63,1,2,7,22,0
651,0,0,NULL,NULL,534,63,1,2,7,22,0
652,0,0,NULL,NULL,535,63,1,2,7,22,0
653,0,0,0,_,536,63,1,2,7,22,0
654,0,0,NULL,NULL,537,63,1,2,7,22,0
655,0,0,NULL,NULL,538,63,1,2,7,22,0
656,0,0,0,0,539,63,1,2,7,22,0
657,0,0,NULL,NULL,540,63,1,2,7,22,0
658,0,0,NULL,NULL,541,63,1,2,7,22,0
659,0,0,NULL,NULL,542,63,1,2,7,22,0
660,0,0,NULL,NULL,543,63,1,2,7,22,0
661,0,0,NULL,NULL,544,64,1,2,8,23,0
662,0,0,NULL,NULL,545,64,1,2,8,23,0
663,0,0,0,0,546,64,1,2,8,23,0
664,0,0,0,0,547,64,1,2,8,23,0
665,0,0,NULL,NULL,548,64,1,2,8,23,0
666,0,0,NULL,NULL,549,65,1,2,8,23,0
667,0,0,NULL,NULL,550,65,1,2,8,23,0
668,0,0,NULL,NULL,551,65,1,2,8,23,0
669,0,0,NULL,NULL,552,65,1,2,8,23,0
670,0,0,NULL,NULL,553,65,1,2,8,23,0
671,0,0,NULL,NULL,553,65,1,2,8,23,0
672,0,0,NULL,NULL,554,65,1,2,8,23,0
673,0,0,NULL,NULL,555,66,1,2,8,23,0
674,0,0,NULL,NULL,556,66,1,2,8,23,0
675,0,0,NULL,NULL,557,66,1,2,8,23,0
676,0,0,0,0,558,66,1,2,8,23,0
677,0,0,NULL,NULL,559,66,1,2,8,23,0
678,0,0,NULL,NULL,560,67,1,2,8,24,0
679,0,0,NULL,NULL,561,67,1,2,8,24,0
766,0,0,NULL,NULL,641,76,1,2,9,27,0
680,0,0,NULL,NULL,562,67,1,2,8,24,0
681,0,0,NULL,NULL,562,67,1,2,8,24,0
682,0,0,NULL,NULL,562,67,1,2,8,24,0
683,0,0,NULL,NULL,562,67,1,2,8,24,0
684,0,0,NULL,NULL,563,67,1,2,8,24,0
685,0,0,NULL,NULL,564,67,1,2,8,24,0
686,0,0,NULL,NULL,565,67,1,2,8,24,0
687,0,0,0,_,566,67,1,2,8,24,0
688,0,0,NULL,NULL,567,67,1,2,8,24,0
689,0,0,NULL,NULL,568,67,1,2,8,24,0
690,0,0,NULL,NULL,569,67,1,2,8,24,0
691,0,0,NULL,NULL,570,68,1,2,8,24,0
692,0,0,0,0,571,68,1,2,8,24,0
693,0,0,NULL,NULL,572,68,1,2,8,24,0
694,0,0,NULL,NULL,573,68,1,2,8,24,0
695,0,0,NULL,NULL,574,68,1,2,8,24,0
696,0,0,NULL,NULL,575,68,1,2,8,24,0
697,a government,un gouvernement,NULL,NULL,576,69,1,3,9,25,0
698,0,0,NULL,NULL,577,69,1,3,9,25,0
699,0,0,NULL,NULL,578,69,1,3,9,25,0
700,0,0,NULL,NULL,579,69,1,3,9,25,0
701,0,,NULL,NULL,580,69,1,3,9,25,0
702,0,,NULL,NULL,581,69,1,3,9,25,0
703,0,,NULL,NULL,582,69,1,3,9,25,0
704,0,,NULL,NULL,583,69,1,3,9,25,0
705,0,,NULL,NULL,584,69,1,3,9,25,0
706,0,,NULL,NULL,585,69,1,3,9,25,0
707,0,,NULL,NULL,586,69,1,3,9,25,0
708,0,,NULL,NULL,587,70,1,3,9,25,0
709,0,,"(irr.) I led, I have led",_,588,70,1,3,9,25,0
710,0,,NULL,NULL,589,71,1,3,9,25,0
711,0,,NULL,NULL,590,71,1,3,9,25,0
712,0,,NULL,NULL,591,71,1,3,9,25,0
713,0,,NULL,NULL,592,71,1,3,9,25,0
714,0,,NULL,NULL,593,72,1,3,9,26,0
715,0,,NULL,NULL,594,72,1,3,9,26,0
716,0,,NULL,NULL,595,72,1,3,9,26,0
717,0,,NULL,NULL,596,72,1,3,9,26,0
718,0,,NULL,NULL,597,72,1,3,9,26,0
719,0,,NULL,NULL,598,72,1,3,9,26,0
720,0,,NULL,NULL,599,72,1,3,9,26,0
721,0,,NULL,NULL,600,72,1,3,9,26,0
722,0,,NULL,NULL,601,72,1,3,9,26,0
723,0,,NULL,NULL,602,72,1,3,9,26,0
724,0,,NULL,NULL,603,72,1,3,9,26,0
725,0,,NULL,NULL,604,72,1,3,9,26,0
726,0,,NULL,NULL,605,72,1,3,9,26,0
727,0,,NULL,NULL,606,72,1,3,9,26,0
728,0,,NULL,NULL,607,73,1,3,9,26,0
729,0,,NULL,NULL,608,73,1,3,9,26,0
730,0,,NULL,NULL,609,73,1,3,9,26,0
731,0,,NULL,NULL,610,73,1,3,9,26,0
732,0,,NULL,NULL,611,74,1,3,9,27,0
733,0,,NULL,NULL,612,74,1,3,9,27,0
734,0,,0,0,613,74,1,3,9,27,0
735,0,,0,0,614,74,1,3,9,27,0
736,0,,NULL,NULL,615,74,1,3,9,27,0
737,0,,NULL,NULL,616,74,1,3,9,27,0
738,0,,NULL,NULL,617,74,1,3,9,27,0
739,0,,NULL,NULL,618,74,1,3,9,27,0
740,0,,0,_,619,74,1,3,9,27,0
741,0,,NULL,NULL,620,74,1,3,9,27,0
742,0,,NULL,NULL,621,74,1,3,9,27,0
743,0,,0,0,622,74,1,3,9,27,0
744,0,,NULL,NULL,623,74,1,3,9,27,0
745,0,,NULL,NULL,624,74,1,3,9,27,0
746,0,,NULL,NULL,625,74,1,3,9,27,0
747,0,,NULL,NULL,626,74,1,3,9,27,0
748,0,,NULL,NULL,627,74,1,3,9,27,0
749,0,,NULL,NULL,628,74,1,3,9,27,0
750,0,,NULL,NULL,629,74,1,3,9,27,0
751,0,,NULL,NULL,629,74,1,3,9,27,0
752,0,,NULL,NULL,630,74,1,3,9,27,0
753,0,,NULL,NULL,630,74,1,3,9,27,0
754,0,,NULL,NULL,631,74,1,3,9,27,0
755,0,,NULL,NULL,631,74,1,3,9,27,0
756,0,,NULL,NULL,631,74,1,3,9,27,0
757,0,,0,0,632,74,1,3,9,27,0
758,0,,0,0,633,74,1,3,9,27,0
759,0,,NULL,NULL,634,74,1,3,9,27,0
760,0,,NULL,NULL,635,74,1,3,9,27,0
761,0,,NULL,NULL,636,75,1,3,9,27,0
762,0,,NULL,NULL,637,75,1,3,9,27,0
763,0,,NULL,NULL,638,75,1,3,9,27,0
764,0,,NULL,NULL,639,75,1,3,9,27,0
765,0,,NULL,NULL,640,75,1,3,9,27,0
767,0,,NULL,NULL,642,76,1,3,9,27,0
768,0,,NULL,NULL,643,76,1,3,9,27,0
769,0,,NULL,NULL,644,76,1,3,9,27,0
770,0,,NULL,NULL,645,76,1,3,9,27,0
771,0,,NULL,NULL,646,76,1,3,9,27,0
772,0,,NULL,NULL,647,77,1,3,9,28,0
773,0,,NULL,NULL,648,77,1,3,9,28,0
774,0,,NULL,NULL,648,77,1,3,9,28,0
775,0,,NULL,NULL,649,77,1,3,9,28,0
776,0,,NULL,NULL,650,77,1,3,9,28,0
777,0,,NULL,NULL,651,77,1,3,9,28,0
778,0,,NULL,NULL,652,77,1,3,9,28,0
779,0,,NULL,NULL,653,77,1,3,9,28,0
780,0,,NULL,NULL,653,77,1,3,9,28,0
781,0,,NULL,NULL,654,77,1,3,9,28,0
782,0,,NULL,NULL,654,77,1,3,9,28,0
783,0,,NULL,NULL,655,77,1,3,9,28,0
784,0,,NULL,NULL,655,77,1,3,9,28,0
785,0,,NULL,NULL,656,77,1,3,9,28,0
786,0,,0,0,657,77,1,3,9,28,0
787,0,,NULL,NULL,657,77,1,3,9,28,0
788,0,,NULL,NULL,658,77,1,3,9,28,0
789,0,,NULL,NULL,658,77,1,3,9,28,0
790,0,,0,0,659,77,1,3,9,28,0
791,0,,NULL,NULL,660,77,1,3,9,28,0
792,0,,NULL,NULL,661,78,1,3,9,28,0
793,0,,NULL,NULL,662,78,1,3,9,28,0
794,0,,NULL,NULL,663,78,1,3,9,28,0
795,0,,NULL,NULL,664,78,1,3,9,28,0
796,0,,NULL,NULL,665,79,1,3,9,29,0
797,0,,NULL,NULL,665,79,1,3,9,29,0
798,0,,0,0,666,79,1,3,9,29,0
799,0,,NULL,NULL,667,79,1,3,9,29,0
800,0,,NULL,NULL,668,79,1,3,9,29,0
801,0,,NULL,NULL,668,79,1,3,9,29,0
802,0,,NULL,NULL,669,79,1,3,9,29,0
803,0,,0,0,670,79,1,3,9,29,0
804,0,,NULL,NULL,671,79,1,3,9,29,0
805,0,,NULL,NULL,672,79,1,3,9,29,0
806,0,,NULL,NULL,673,79,1,3,9,29,0
807,0,,NULL,NULL,674,79,1,3,9,29,0
808,0,,NULL,NULL,675,79,1,3,9,29,0
809,0,,NULL,NULL,676,79,1,3,9,29,0
810,0,,NULL,NULL,677,80,1,3,9,29,0
811,0,,NULL,NULL,678,80,1,3,9,29,0
812,0,,NULL,NULL,679,80,1,3,9,29,0
813,0,,NULL,NULL,680,80,1,3,9,29,0
814,0,,NULL,NULL,681,80,1,3,9,29,0
815,0,,NULL,NULL,682,80,1,3,9,29,0
816,0,,NULL,NULL,683,80,1,3,9,29,0
817,0,,NULL,NULL,684,80,1,3,9,29,0
818,0,,NULL,NULL,685,80,1,3,9,29,0
819,0,,NULL,NULL,686,81,1,3,10,30,0
820,0,,NULL,NULL,686,81,1,3,10,30,0
821,0,,NULL,NULL,687,81,1,3,10,30,0
822,0,,0,0,688,81,1,3,10,30,0
823,0,,NULL,NULL,688,81,1,3,10,30,0
824,0,,NULL,NULL,688,81,1,3,10,30,0
825,0,,NULL,NULL,688,81,1,3,10,30,0
826,0,,NULL,NULL,688,81,1,3,10,30,0
827,0,,NULL,NULL,689,81,1,3,10,30,0
828,0,,NULL,NULL,690,81,1,3,10,30,0
829,0,,NULL,NULL,691,81,1,3,10,30,0
830,0,,NULL,NULL,691,81,1,3,10,30,0
831,0,,NULL,NULL,692,81,1,3,10,30,0
832,0,,NULL,NULL,693,81,1,3,10,30,0
833,0,,NULL,NULL,694,81,1,3,10,30,0
834,0,,NULL,NULL,694,81,1,3,10,30,0
835,0,,NULL,NULL,695,81,1,3,10,30,0
836,0,,NULL,NULL,695,81,1,3,10,30,0
837,0,,0,0,695,81,1,3,10,30,0
838,0,,NULL,NULL,696,81,1,3,10,30,0
839,0,,NULL,NULL,697,81,1,3,10,30,0
840,0,,NULL,NULL,698,81,1,3,10,30,0
841,0,,NULL,NULL,698,81,1,3,10,30,0
842,0,,NULL,NULL,699,81,1,3,10,30,0
843,0,,NULL,NULL,700,81,1,3,10,30,0
844,0,,0,0,701,82,1,3,10,30,0
845,0,,NULL,NULL,702,82,1,3,10,30,0
846,0,,NULL,NULL,703,82,1,3,10,30,0
847,0,,NULL,NULL,704,82,1,3,10,30,0
848,0,,NULL,NULL,705,82,1,3,10,30,0
849,0,,NULL,NULL,706,82,1,3,10,30,0
850,0,,NULL,NULL,707,83,1,3,10,31,0
851,0,,NULL,NULL,708,83,1,3,10,31,0
852,0,,0,0,709,83,1,3,10,31,0
853,0,,NULL,NULL,710,83,1,3,10,31,0
854,0,,0,_,711,83,1,3,10,31,0
855,0,,NULL,NULL,712,83,1,3,10,31,0
856,0,,NULL,NULL,713,83,1,3,10,31,0
857,0,,NULL,NULL,714,83,1,3,10,31,0
858,0,,NULL,NULL,715,83,1,3,10,31,0
859,0,,NULL,NULL,716,83,1,3,10,31,0
860,0,,NULL,NULL,717,83,1,3,10,31,0
861,0,,0,0,718,83,1,3,10,31,0
862,0,,0,0,719,83,1,3,10,31,0
863,0,,NULL,NULL,720,83,1,3,10,31,0
864,0,,0,0,721,83,1,3,10,31,0
865,0,,NULL,NULL,722,83,1,3,10,31,0
866,0,,NULL,NULL,723,84,1,3,10,31,0
867,0,,NULL,NULL,724,84,1,3,10,31,0
868,0,,NULL,NULL,725,84,1,3,10,31,0
869,0,,NULL,NULL,726,84,1,3,10,31,0
870,0,,NULL,NULL,727,84,1,3,10,31,0
871,0,,NULL,NULL,728,84,1,3,10,31,0
872,0,,NULL,NULL,729,84,1,3,10,31,0
873,0,,NULL,NULL,730,84,1,3,10,31,0
874,0,,NULL,NULL,731,84,1,3,10,31,0
875,0,,NULL,NULL,732,84,1,3,10,31,0
876,0,,NULL,NULL,733,84,1,3,10,31,0
877,0,,NULL,NULL,734,84,1,3,10,31,0
878,0,,NULL,NULL,735,84,1,3,10,31,0
879,0,,NULL,NULL,736,84,1,3,10,31,0
880,0,,0,_,737,84,1,3,10,31,0
881,0,,NULL,NULL,738,84,1,3,10,31,0
882,0,,0,0,739,84,1,3,10,31,0
883,0,,0,0,740,84,1,3,10,31,0
884,0,,NULL,NULL,741,84,1,3,10,31,0
885,0,,NULL,NULL,742,84,1,3,10,31,0
886,0,,NULL,NULL,743,84,1,3,10,31,0
887,0,,NULL,NULL,744,84,1,3,10,31,0
888,0,,NULL,NULL,745,85,1,3,10,32,10
889,0,,NULL,NULL,746,85,1,3,10,32,10
890,0,,NULL,NULL,747,85,1,3,10,32,10
891,0,,NULL,NULL,748,85,1,3,10,32,10
892,0,,NULL,NULL,749,85,1,3,10,32,10
893,0,,NULL,NULL,750,85,1,3,10,32,10
894,0,,NULL,NULL,751,85,1,3,10,32,10
895,0,,NULL,NULL,752,85,1,3,10,32,10
896,0,,NULL,NULL,753,85,1,3,10,32,10
897,0,,NULL,NULL,754,85,1,3,10,32,10
898,0,,0,0,755,85,1,3,10,32,10
899,0,,NULL,NULL,756,85,1,3,10,32,10
900,0,,NULL,NULL,757,85,1,3,10,32,10
901,0,,NULL,NULL,758,85,1,3,10,32,10
902,0,,NULL,NULL,759,85,1,3,10,32,10
903,0,,NULL,NULL,760,85,1,3,10,32,10
904,0,,0,_,761,85,1,3,10,32,10
905,0,,NULL,NULL,762,85,1,3,10,32,10
906,0,,NULL,NULL,763,85,1,3,10,32,10
907,0,,NULL,NULL,764,85,1,3,10,32,10
908,0,,NULL,NULL,765,86,1,3,10,32,10
909,0,,NULL,NULL,766,86,1,3,10,32,10
910,0,,NULL,NULL,767,87,1,3,10,32,11
911,0,,NULL,NULL,768,87,1,3,10,32,11
912,0,,0,0,768,87,1,3,10,32,11
913,0,,NULL,NULL,769,87,1,3,10,32,11
914,0,,0,0,770,87,1,3,10,32,11
915,0,,NULL,NULL,771,87,1,3,10,32,11
916,0,,NULL,NULL,771,87,1,3,10,32,11
917,0,,NULL,NULL,772,87,1,3,10,32,11
918,0,,NULL,NULL,772,87,1,3,10,32,11
919,0,,NULL,NULL,773,87,1,3,10,32,11
920,0,,NULL,NULL,773,87,1,3,10,32,11
921,0,,NULL,NULL,774,87,1,3,10,32,11
922,0,,NULL,NULL,775,87,1,3,10,32,11
923,0,,NULL,NULL,776,87,1,3,10,32,11
924,0,,NULL,NULL,777,88,1,3,10,32,11
925,0,,NULL,NULL,778,88,1,3,10,32,11
926,0,,NULL,NULL,779,88,1,3,10,32,11
927,0,,NULL,NULL,780,88,1,3,10,32,11
928,0,,NULL,NULL,781,88,1,3,10,32,11
929,0,,NULL,NULL,782,88,1,3,10,32,11
930,0,,NULL,NULL,783,88,1,3,10,32,11
931,0,,NULL,NULL,784,88,1,3,10,32,11
932,0,,NULL,NULL,785,88,1,3,10,32,11
933,0,,NULL,NULL,786,88,1,3,10,32,11
934,0,,NULL,NULL,787,88,1,3,10,32,11
935,0,,NULL,NULL,788,89,1,3,10,32,11
936,0,,NULL,NULL,789,89,1,3,10,32,11
937,0,,NULL,NULL,790,90,1,3,10,32,12
938,0,,NULL,NULL,791,90,1,3,10,32,12
939,0,,NULL,NULL,792,90,1,3,10,32,12
940,0,,NULL,NULL,793,90,1,3,10,32,12
941,0,,NULL,NULL,794,90,1,3,10,32,12
942,0,,NULL,NULL,795,90,1,3,10,32,12
943,0,,NULL,NULL,796,90,1,3,10,32,12
944,0,,NULL,NULL,796,90,1,3,10,32,12
945,0,,NULL,NULL,796,90,1,3,10,32,12
946,0,,0,0,796,90,1,3,10,32,12
947,0,,NULL,NULL,796,90,1,3,10,32,12
948,0,,NULL,NULL,797,90,1,3,10,32,12
949,0,,NULL,NULL,797,90,1,3,10,32,12
950,0,,NULL,NULL,797,90,1,3,10,32,12
951,0,,NULL,NULL,797,90,1,3,10,32,12
952,0,,NULL,NULL,798,90,1,3,10,32,12
953,0,,NULL,NULL,799,90,1,3,10,32,12
954,0,,NULL,NULL,800,90,1,3,10,32,12
955,0,,NULL,NULL,801,90,1,3,10,32,12
956,0,,NULL,NULL,802,90,1,3,10,32,12
957,0,,NULL,NULL,803,90,1,3,10,32,12
958,0,,NULL,NULL,803,90,1,3,10,32,12
959,0,,NULL,NULL,804,90,1,3,10,32,12
960,0,,NULL,NULL,805,90,1,3,10,32,12
961,0,,NULL,NULL,806,90,1,3,10,32,12
962,0,,0,0,807,90,1,3,10,32,12
963,0,,NULL,NULL,808,90,1,3,10,32,12
964,0,,NULL,NULL,809,90,1,3,10,32,12
965,0,,NULL,NULL,810,90,1,3,10,32,12
966,0,,NULL,NULL,811,90,1,3,10,32,12
967,0,,NULL,NULL,812,91,1,3,10,32,12
968,0,,NULL,NULL,812,91,1,3,10,32,12
969,0,,NULL,NULL,813,91,1,3,10,32,12
970,0,,NULL,NULL,814,91,1,3,10,32,12
971,0,,NULL,NULL,815,91,1,3,10,32,12
972,0,,NULL,NULL,816,91,1,3,10,32,12
973,0,,NULL,NULL,817,91,1,3,10,32,12
974,0,,NULL,NULL,818,91,1,3,10,32,12
975,0,,NULL,NULL,819,91,1,3,10,32,12
976,0,,0,_,820,91,1,3,10,32,12
977,0,,NULL,NULL,821,91,1,3,10,32,12
978,0,,0,0,822,91,1,3,10,32,12
979,0,,0,0,823,91,1,3,10,32,12
980,0,,NULL,NULL,824,91,1,3,10,32,12
981,0,,NULL,NULL,825,91,1,3,10,32,12
982,0,,NULL,NULL,826,91,1,3,10,32,12
983,0,,NULL,NULL,827,91,1,3,10,32,12
984,0,,NULL,NULL,828,91,1,3,10,32,12
985,0,,NULL,NULL,829,91,1,3,10,32,12
986,0,,NULL,NULL,830,91,1,3,10,32,12
987,0,,NULL,NULL,831,92,1,3,11,33,13
988,0,,NULL,NULL,832,92,1,3,11,33,13
989,0,,NULL,NULL,833,92,1,3,11,33,13
990,0,,0,0,834,92,1,3,11,33,13
991,0,,NULL,NULL,835,92,1,3,11,33,13
992,0,,0,_,836,92,1,3,11,33,13
993,0,,NULL,NULL,836,92,1,3,11,33,13
994,0,,NULL,NULL,837,92,1,3,11,33,13
995,0,,0,_,838,92,1,3,11,33,13
996,0,,NULL,NULL,839,92,1,3,11,33,13
997,0,,NULL,NULL,840,92,1,3,11,33,13
998,0,,NULL,NULL,841,92,1,3,11,33,13
999,0,,NULL,NULL,842,92,1,3,11,33,13
1000,0,,NULL,NULL,843,92,1,3,11,33,13
1001,0,,0,0,844,92,1,3,11,33,13
1002,0,,NULL,NULL,845,92,1,3,11,33,13
1003,0,,NULL,NULL,846,92,1,3,11,33,13
1004,0,,NULL,NULL,847,92,1,3,11,33,13
1005,0,,NULL,NULL,848,92,1,3,11,33,13
1006,0,,NULL,NULL,849,92,1,3,11,33,13
1007,0,,NULL,NULL,850,92,1,3,11,33,13
1008,0,,NULL,NULL,851,93,1,3,11,33,13
1009,0,,NULL,NULL,852,93,1,3,11,33,13
1010,0,,NULL,NULL,853,93,1,3,11,33,13
1011,0,,NULL,NULL,854,93,1,3,11,33,13
1012,0,,NULL,NULL,855,93,1,3,11,33,13
1013,0,,NULL,NULL,856,93,1,3,11,33,13
1014,0,,NULL,NULL,857,93,1,3,11,33,13
1015,0,,NULL,NULL,858,93,1,3,11,33,13
1016,0,,NULL,NULL,859,93,1,3,11,33,13
1017,0,,NULL,NULL,860,93,1,3,11,33,13
1018,0,,NULL,NULL,861,93,1,3,11,33,13
1019,0,,NULL,NULL,862,93,1,3,11,33,13
1020,0,,NULL,NULL,863,0,1,3,11,33,14
1021,0,,NULL,NULL,864,0,1,3,11,33,14
1022,0,,NULL,NULL,864,0,1,3,11,33,14
1023,0,,NULL,NULL,865,0,1,3,11,33,15
1024,0,,0,_,865,0,1,3,11,33,15
1025,0,,NULL,NULL,866,0,1,3,11,33,15
1026,0,,NULL,NULL,866,0,1,3,11,33,15
1027,0,,NULL,NULL,867,0,1,3,11,33,15
1028,0,,NULL,NULL,867,0,1,3,11,33,15
1029,0,,NULL,NULL,868,0,1,3,11,33,16
1030,0,,NULL,NULL,868,0,1,3,11,33,16
1031,0,,NULL,NULL,869,0,1,3,11,33,16
1032,0,,NULL,NULL,870,0,1,3,11,33,16
1033,0,,NULL,NULL,870,0,1,3,11,33,16
